,Discharge.stage@Herbert River,Discharge.stage@Herbert River,Discharge.stage@Herbert River,Discharge.stage@Herbert River
mm/dd/yyyy HH:MM:SS,ft^3/s,,,
Date-Time,Value,Grade,Approval,Interpolation Code
07/30/2019 14:15:00,1296.59495823103,,0,1
07/30/2019 14:30:00,1276.56352833786,,0,1
07/30/2019 14:45:00,1310.01167669324,,0,1
07/30/2019 15:00:00,1330.23004531927,,0,1
07/30/2019 15:15:00,1357.36127428748,,0,1
07/30/2019 15:30:00,1371.00089216677,,0,1
07/30/2019 15:45:00,1371.00089216677,,0,1
07/30/2019 16:00:00,1405.31468333645,,0,1
07/30/2019 16:15:00,1412.21412037184,,0,1
07/30/2019 16:30:00,1426.04953988164,,0,1
07/30/2019 16:45:00,1412.21412037184,,0,1
07/30/2019 17:00:00,1446.89378575646,,0,1
07/30/2019 17:15:00,1432.98548935105,,0,1
07/30/2019 17:30:00,1412.21412037184,,0,1
07/30/2019 17:45:00,1377.83914185833,,0,1
07/30/2019 18:00:00,1377.83914185833,,0,1
07/30/2019 18:15:00,1384.6896626997,,0,1
07/30/2019 18:30:00,1439.93357674922,,0,1
07/30/2019 18:45:00,1462.03162268367,,0,1
07/30/2019 19:00:00,1419.12574473337,,0,1
07/30/2019 19:15:00,1426.04953988164,,0,1
07/30/2019 19:30:00,1439.93357674922,,0,1
07/30/2019 19:45:00,1454.45559614299,,0,1
07/30/2019 20:00:00,1439.93357674922,,0,1
07/30/2019 20:15:00,1439.93357674922,,0,1
07/30/2019 20:30:00,1439.93357674922,,0,1
07/30/2019 20:45:00,1492.47748126475,,0,1
07/30/2019 21:00:00,1477.22624220894,,0,1
07/30/2019 21:15:00,1507.78517831771,,0,1
07/30/2019 21:30:00,1454.45559614299,,0,1
07/30/2019 21:45:00,1446.89378575646,,0,1
07/30/2019 22:00:00,1439.93357674922,,0,1
07/30/2019 22:15:00,1484.84479442704,,0,1
07/30/2019 22:30:00,1477.22624220894,,0,1
07/30/2019 22:45:00,1492.47748126475,,0,1
07/30/2019 23:00:00,1462.03162268367,,0,1
07/30/2019 23:15:00,1492.47748126475,,0,1
07/30/2019 23:30:00,1492.47748126475,,0,1
07/30/2019 23:45:00,1546.30037818404,,0,1
07/31/2019 00:00:00,1484.84479442704,,0,1
07/31/2019 00:15:00,1469.62184484952,,0,1
07/31/2019 00:30:00,1515.46014852743,,0,1
07/31/2019 00:45:00,1462.03162268367,,0,1
07/31/2019 01:00:00,1454.45559614299,,0,1
07/31/2019 01:15:00,1507.78517831771,,0,1
07/31/2019 01:30:00,1484.84479442704,,0,1
07/31/2019 01:45:00,1492.47748126475,,0,1
07/31/2019 02:00:00,1469.62184484952,,0,1
07/31/2019 02:15:00,1462.03162268367,,0,1
07/31/2019 02:30:00,1439.93357674922,,0,1
07/31/2019 02:45:00,1446.89378575646,,0,1
07/31/2019 03:00:00,1462.03162268367,,0,1
07/31/2019 03:15:00,1454.45559614299,,0,1
07/31/2019 03:30:00,1432.98548935105,,0,1
07/31/2019 03:45:00,1439.93357674922,,0,1
07/31/2019 04:00:00,1432.98548935105,,0,1
07/31/2019 04:15:00,1432.98548935105,,0,1
07/31/2019 04:30:00,1419.12574473337,,0,1
07/31/2019 04:45:00,1419.12574473337,,0,1
07/31/2019 05:00:00,1419.12574473337,,0,1
07/31/2019 05:15:00,1405.31468333645,,0,1
07/31/2019 05:30:00,1419.12574473337,,0,1
07/31/2019 05:45:00,1412.21412037184,,0,1
07/31/2019 06:00:00,1419.12574473337,,0,1
07/31/2019 06:15:00,1432.98548935105,,0,1
07/31/2019 06:30:00,1391.55243777397,,0,1
07/31/2019 06:45:00,1377.83914185833,,0,1
07/31/2019 07:00:00,1357.36127428748,,0,1
07/31/2019 07:15:00,1316.7387118283,,0,1
07/31/2019 07:30:00,1289.90531058981,,0,1
07/31/2019 07:45:00,1276.56352833786,,0,1
07/31/2019 08:00:00,1250.03052454835,,0,1
07/31/2019 08:15:00,1197.57090298628,,0,1
07/31/2019 08:30:00,1243.42874739494,,0,1
07/31/2019 08:45:00,1230.26309141707,,0,1
07/31/2019 09:00:00,1250.03052454835,,0,1
07/31/2019 09:15:00,1276.56352833786,,0,1
07/31/2019 09:30:00,1269.91142992465,,0,1
07/31/2019 09:45:00,1289.90531058981,,0,1
07/31/2019 10:00:00,1303.2970862272,,0,1
07/31/2019 10:15:00,1310.01167669324,,0,1
07/31/2019 10:30:00,1296.59495823103,,0,1
07/31/2019 10:45:00,1323.4781739151,,0,1
07/31/2019 11:00:00,1256.64490966906,,0,1
07/31/2019 11:15:00,1243.42874739494,,0,1
07/31/2019 11:30:00,1283.22816127355,,0,1
07/31/2019 11:45:00,1310.01167669324,,0,1
07/31/2019 12:00:00,1330.23004531927,,0,1
07/31/2019 12:15:00,1343.77094595287,,0,1
07/31/2019 12:30:00,1419.12574473337,,0,1
07/31/2019 12:45:00,1454.45559614299,,0,1
07/31/2019 13:00:00,1412.21412037184,,0,1
07/31/2019 13:15:00,1484.84479442704,,0,1
07/31/2019 13:30:00,1500.12428257817,,0,1
07/31/2019 13:45:00,1500.12428257817,,0,1
07/31/2019 14:00:00,1538.56930780671,,0,1
07/31/2019 14:15:00,1569.57736818018,,0,1
07/31/2019 14:30:00,1585.16498423918,,0,1
07/31/2019 14:45:00,1600.80811998615,,0,1
07/31/2019 15:00:00,1616.50662397457,,0,1
07/31/2019 15:15:00,1632.26034611172,,0,1
07/31/2019 15:30:00,1648.06913763829,,0,1
07/31/2019 15:45:00,1663.93285110837,,0,1
07/31/2019 16:00:00,1632.26034611172,,0,1
07/31/2019 16:15:00,1679.85134036991,,0,1
07/31/2019 16:30:00,1679.85134036991,,0,1
07/31/2019 16:45:00,1663.93285110837,,0,1
07/31/2019 17:00:00,1687.83108059904,,0,1
07/31/2019 17:15:00,1792.80247363552,,0,1
07/31/2019 17:30:00,1727.93402039156,,0,1
07/31/2019 17:45:00,1744.07017651393,,0,1
07/31/2019 18:00:00,1768.37573687633,,0,1
07/31/2019 18:15:00,1776.50454132942,,0,1
07/31/2019 18:30:00,1719.88625994032,,0,1
07/31/2019 18:45:00,1695.8244605456,,0,1
07/31/2019 19:00:00,1744.07017651393,,0,1
07/31/2019 19:15:00,1695.8244605456,,0,1
07/31/2019 19:30:00,1719.88625994032,,0,1
07/31/2019 19:45:00,1711.85206801406,,0,1
07/31/2019 20:00:00,1752.15853719479,,0,1
07/31/2019 20:15:00,1776.50454132942,,0,1
07/31/2019 20:30:00,1776.50454132942,,0,1
07/31/2019 20:45:00,1744.07017651393,,0,1
07/31/2019 21:00:00,1711.85206801406,,0,1
07/31/2019 21:15:00,1752.15853719479,,0,1
07/31/2019 21:30:00,1744.07017651393,,0,1
07/31/2019 21:45:00,1727.93402039156,,0,1
07/31/2019 22:00:00,1760.26039641903,,0,1
07/31/2019 22:15:00,1711.85206801406,,0,1
07/31/2019 22:30:00,1711.85206801406,,0,1
07/31/2019 22:45:00,1735.99533176024,,0,1
07/31/2019 23:00:00,1687.83108059904,,0,1
07/31/2019 23:15:00,1727.93402039156,,0,1
07/31/2019 23:30:00,1695.8244605456,,0,1
07/31/2019 23:45:00,1687.83108059904,,0,1
08/01/2019 00:00:00,1719.88625994032,,0,1
08/01/2019 00:15:00,1671.88525784969,,0,1
08/01/2019 00:30:00,1735.99533176024,,0,1
08/01/2019 00:45:00,1744.07017651393,,0,1
08/01/2019 01:00:00,1711.85206801406,,0,1
08/01/2019 01:15:00,1711.85206801406,,0,1
08/01/2019 01:30:00,1679.85134036991,,0,1
08/01/2019 01:45:00,1671.88525784969,,0,1
08/01/2019 02:00:00,1679.85134036991,,0,1
08/01/2019 02:15:00,1648.06913763829,,0,1
08/01/2019 02:30:00,1632.26034611172,,0,1
08/01/2019 02:45:00,1655.99413829499,,0,1
08/01/2019 03:00:00,1624.37659210303,,0,1
08/01/2019 03:15:00,1600.80811998615,,0,1
08/01/2019 03:30:00,1624.37659210303,,0,1
08/01/2019 03:45:00,1600.80811998615,,0,1
08/01/2019 04:00:00,1577.36422672982,,0,1
08/01/2019 04:15:00,1577.36422672982,,0,1
08/01/2019 04:30:00,1561.804427736,,0,1
08/01/2019 04:45:00,1592.97962164905,,0,1
08/01/2019 05:00:00,1561.804427736,,0,1
08/01/2019 05:15:00,1546.30037818404,,0,1
08/01/2019 05:30:00,1554.04542463032,,0,1
08/01/2019 05:45:00,1569.57736818018,,0,1
08/01/2019 06:00:00,1523.14917334423,,0,1
08/01/2019 06:15:00,1530.85223299717,,0,1
08/01/2019 06:30:00,1530.85223299717,,0,1
08/01/2019 06:45:00,1538.56930780671,,0,1
08/01/2019 07:00:00,1515.46014852743,,0,1
08/01/2019 07:15:00,1492.47748126475,,0,1
08/01/2019 07:30:00,1484.84479442704,,0,1
08/01/2019 07:45:00,1477.22624220894,,0,1
08/01/2019 08:00:00,1484.84479442704,,0,1
08/01/2019 08:15:00,1492.47748126475,,0,1
08/01/2019 08:30:00,1469.62184484952,,0,1
08/01/2019 08:45:00,1469.62184484952,,0,1
08/01/2019 09:00:00,1484.84479442704,,0,1
08/01/2019 09:15:00,1500.12428257817,,0,1
08/01/2019 09:30:00,1477.22624220894,,0,1
08/01/2019 09:45:00,1446.89378575646,,0,1
08/01/2019 10:00:00,1492.47748126475,,0,1
08/01/2019 10:15:00,1432.98548935105,,0,1
08/01/2019 10:30:00,1426.04953988164,,0,1
08/01/2019 10:45:00,1419.12574473337,,0,1
08/01/2019 11:00:00,1454.45559614299,,0,1
08/01/2019 11:15:00,1477.22624220894,,0,1
08/01/2019 11:30:00,1439.93357674922,,0,1
08/01/2019 11:45:00,1454.45559614299,,0,1
08/01/2019 12:00:00,1454.45559614299,,0,1
08/01/2019 12:15:00,1469.62184484952,,0,1
08/01/2019 12:30:00,1426.04953988164,,0,1
08/01/2019 12:45:00,1454.45559614299,,0,1
08/01/2019 13:00:00,1454.45559614299,,0,1
08/01/2019 13:15:00,1446.89378575646,,0,1
08/01/2019 13:30:00,1462.03162268367,,0,1
08/01/2019 13:45:00,1426.04953988164,,0,1
08/01/2019 14:00:00,1462.03162268367,,0,1
08/01/2019 14:15:00,1523.14917334423,,0,1
08/01/2019 14:30:00,1507.78517831771,,0,1
08/01/2019 14:45:00,1469.62184484952,,0,1
08/01/2019 15:00:00,1462.03162268367,,0,1
08/01/2019 15:15:00,1484.84479442704,,0,1
08/01/2019 15:30:00,1477.22624220894,,0,1
08/01/2019 15:45:00,1500.12428257817,,0,1
08/01/2019 16:00:00,1484.84479442704,,0,1
08/01/2019 16:15:00,1477.22624220894,,0,1
08/01/2019 16:30:00,1530.85223299717,,0,1
08/01/2019 16:45:00,1561.804427736,,0,1
08/01/2019 17:00:00,1492.47748126475,,0,1
08/01/2019 17:15:00,1515.46014852743,,0,1
08/01/2019 17:30:00,1538.56930780671,,0,1
08/01/2019 17:45:00,1484.84479442704,,0,1
08/01/2019 18:00:00,1484.84479442704,,0,1
08/01/2019 18:15:00,1462.03162268367,,0,1
08/01/2019 18:30:00,1462.03162268367,,0,1
08/01/2019 18:45:00,1432.98548935105,,0,1
08/01/2019 19:00:00,1477.22624220894,,0,1
08/01/2019 19:15:00,1446.89378575646,,0,1
08/01/2019 19:30:00,1462.03162268367,,0,1
08/01/2019 19:45:00,1462.03162268367,,0,1
08/01/2019 20:00:00,1454.45559614299,,0,1
08/01/2019 20:15:00,1454.45559614299,,0,1
08/01/2019 20:30:00,1432.98548935105,,0,1
08/01/2019 20:45:00,1446.89378575646,,0,1
08/01/2019 21:00:00,1432.98548935105,,0,1
08/01/2019 21:15:00,1446.89378575646,,0,1
08/01/2019 21:30:00,1426.04953988164,,0,1
08/01/2019 21:45:00,1446.89378575646,,0,1
08/01/2019 22:00:00,1405.31468333645,,0,1
08/01/2019 22:15:00,1439.93357674922,,0,1
08/01/2019 22:30:00,1384.6896626997,,0,1
08/01/2019 22:45:00,1384.6896626997,,0,1
08/01/2019 23:00:00,1398.42745024094,,0,1
08/01/2019 23:15:00,1384.6896626997,,0,1
08/01/2019 23:30:00,1377.83914185833,,0,1
08/01/2019 23:45:00,1384.6896626997,,0,1
08/02/2019 00:00:00,1371.00089216677,,0,1
08/02/2019 00:15:00,1364.17493061915,,0,1
08/02/2019 00:30:00,1350.5599403222,,0,1
08/02/2019 00:45:00,1357.36127428748,,0,1
08/02/2019 01:00:00,1343.77094595287,,0,1
08/02/2019 01:15:00,1330.23004531927,,0,1
08/02/2019 01:30:00,1303.2970862272,,0,1
08/02/2019 01:45:00,1343.77094595287,,0,1
08/02/2019 02:00:00,1330.23004531927,,0,1
08/02/2019 02:15:00,1310.01167669324,,0,1
08/02/2019 02:30:00,1269.91142992465,,0,1
08/02/2019 02:45:00,1256.64490966906,,0,1
08/02/2019 03:00:00,1236.83959679293,,0,1
08/02/2019 03:15:00,1256.64490966906,,0,1
08/02/2019 03:30:00,1250.03052454835,,0,1
08/02/2019 03:45:00,1204.08389888473,,0,1
08/02/2019 04:00:00,1250.03052454835,,0,1
08/02/2019 04:15:00,1223.6992500335,,0,1
08/02/2019 04:30:00,1204.08389888473,,0,1
08/02/2019 04:45:00,1204.08389888473,,0,1
08/02/2019 05:00:00,1152.33827923311,,0,1
08/02/2019 05:15:00,1184.58320818248,,0,1
08/02/2019 05:30:00,1165.19769987993,,0,1
08/02/2019 05:45:00,1165.19769987993,,0,1
08/02/2019 06:00:00,1133.14592309164,,0,1
08/02/2019 06:15:00,1126.77435808312,,0,1
08/02/2019 06:30:00,1139.53044509127,,0,1
08/02/2019 06:45:00,1114.07018049856,,0,1
08/02/2019 07:00:00,1082.53792062948,,0,1
08/02/2019 07:15:00,1014.32554601919,,0,1
08/02/2019 07:30:00,959.716788213334,,0,1
08/02/2019 07:45:00,959.716788213334,,0,1
08/02/2019 08:00:00,923.920555405599,,0,1
08/02/2019 08:15:00,923.920555405599,,0,1
08/02/2019 08:30:00,923.920555405599,,0,1
08/02/2019 08:45:00,923.920555405599,,0,1
08/02/2019 09:45:00,923.920555405599,,0,1
08/02/2019 10:00:00,923.920555405599,,0,1
08/02/2019 10:15:00,918.00237401945,,0,1
08/02/2019 10:30:00,923.920555405599,,0,1
08/02/2019 10:45:00,918.00237401945,,0,1
08/02/2019 11:00:00,947.730177380248,,0,1
08/02/2019 11:15:00,929.852450754824,,0,1
08/02/2019 11:30:00,953.716686087801,,0,1
08/02/2019 11:45:00,977.798418847781,,0,1
08/02/2019 12:00:00,989.920375586323,,0,1
08/02/2019 12:15:00,977.798418847781,,0,1
08/02/2019 12:30:00,1014.32554601919,,0,1
08/02/2019 12:45:00,1032.7698093767,,0,1
08/02/2019 13:00:00,1008.2041532981,,0,1
08/02/2019 13:15:00,1057.54819794522,,0,1
08/02/2019 13:30:00,1070.01672874203,,0,1
08/02/2019 13:45:00,1082.53792062948,,0,1
08/02/2019 14:00:00,1101.4180763181,,0,1
08/02/2019 14:15:00,1088.81821124291,,0,1
08/02/2019 14:30:00,1152.33827923311,,0,1
08/02/2019 14:45:00,1184.58320818248,,0,1
08/02/2019 15:00:00,1184.58320818248,,0,1
08/02/2019 15:15:00,1184.58320818248,,0,1
08/02/2019 15:30:00,1171.64670539342,,0,1
08/02/2019 15:45:00,1178.10854803561,,0,1
08/02/2019 16:00:00,1210.60963476927,,0,1
08/02/2019 16:15:00,1197.57090298628,,0,1
08/02/2019 16:30:00,1191.0706663086,,0,1
08/02/2019 16:45:00,1243.42874739494,,0,1
08/02/2019 17:00:00,1236.83959679293,,0,1
08/02/2019 17:15:00,1223.6992500335,,0,1
08/02/2019 17:30:00,1223.6992500335,,0,1
08/02/2019 17:45:00,1210.60963476927,,0,1
08/02/2019 18:00:00,1250.03052454835,,0,1
08/02/2019 18:15:00,1236.83959679293,,0,1
08/02/2019 18:30:00,1230.26309141707,,0,1
08/02/2019 18:45:00,1236.83959679293,,0,1
08/02/2019 19:00:00,1256.64490966906,,0,1
08/02/2019 19:15:00,1230.26309141707,,0,1
08/02/2019 19:30:00,1236.83959679293,,0,1
08/02/2019 19:45:00,1256.64490966906,,0,1
08/02/2019 20:00:00,1250.03052454835,,0,1
08/02/2019 20:15:00,1263.27188426284,,0,1
08/02/2019 20:30:00,1269.91142992465,,0,1
08/02/2019 20:45:00,1263.27188426284,,0,1
08/02/2019 21:00:00,1276.56352833786,,0,1
08/02/2019 21:15:00,1263.27188426284,,0,1
08/02/2019 21:30:00,1269.91142992465,,0,1
08/02/2019 21:45:00,1283.22816127355,,0,1
08/02/2019 22:00:00,1256.64490966906,,0,1
08/02/2019 22:15:00,1303.2970862272,,0,1
08/02/2019 22:30:00,1289.90531058981,,0,1
08/02/2019 22:45:00,1303.2970862272,,0,1
08/02/2019 23:00:00,1310.01167669324,,0,1
08/02/2019 23:15:00,1276.56352833786,,0,1
08/02/2019 23:30:00,1289.90531058981,,0,1
08/02/2019 23:45:00,1296.59495823103,,0,1
08/03/2019 00:00:00,1256.64490966906,,0,1
08/03/2019 00:15:00,1276.56352833786,,0,1
08/03/2019 00:30:00,1296.59495823103,,0,1
08/03/2019 00:45:00,1303.2970862272,,0,1
08/03/2019 01:00:00,1310.01167669324,,0,1
08/03/2019 01:15:00,1310.01167669324,,0,1
08/03/2019 01:30:00,1289.90531058981,,0,1
08/03/2019 01:45:00,1343.77094595287,,0,1
08/03/2019 02:00:00,1330.23004531927,,0,1
08/03/2019 02:15:00,1336.99430848871,,0,1
08/03/2019 02:30:00,1310.01167669324,,0,1
08/03/2019 02:45:00,1316.7387118283,,0,1
08/03/2019 03:00:00,1296.59495823103,,0,1
08/03/2019 03:15:00,1296.59495823103,,0,1
08/03/2019 03:30:00,1283.22816127355,,0,1
08/03/2019 03:45:00,1303.2970862272,,0,1
08/03/2019 04:00:00,1316.7387118283,,0,1
08/03/2019 04:15:00,1289.90531058981,,0,1
08/03/2019 04:30:00,1283.22816127355,,0,1
08/03/2019 04:45:00,1310.01167669324,,0,1
08/03/2019 05:00:00,1296.59495823103,,0,1
08/03/2019 05:15:00,1283.22816127355,,0,1
08/03/2019 05:30:00,1289.90531058981,,0,1
08/03/2019 05:45:00,1289.90531058981,,0,1
08/03/2019 06:00:00,1303.2970862272,,0,1
08/03/2019 06:15:00,1283.22816127355,,0,1
08/03/2019 06:30:00,1310.01167669324,,0,1
08/03/2019 06:45:00,1250.03052454835,,0,1
08/03/2019 07:00:00,1223.6992500335,,0,1
08/03/2019 07:15:00,1191.0706663086,,0,1
08/03/2019 07:30:00,1139.53044509127,,0,1
08/03/2019 07:45:00,1114.07018049856,,0,1
08/03/2019 08:00:00,1114.07018049856,,0,1
08/03/2019 08:15:00,1107.73760891718,,0,1
08/03/2019 08:30:00,1082.53792062948,,0,1
08/03/2019 08:45:00,1082.53792062948,,0,1
08/03/2019 09:00:00,1070.01672874203,,0,1
08/03/2019 09:15:00,1114.07018049856,,0,1
08/03/2019 09:30:00,1139.53044509127,,0,1
08/03/2019 09:45:00,1101.4180763181,,0,1
08/03/2019 10:00:00,1095.11160346797,,0,1
08/03/2019 10:15:00,1088.81821124291,,0,1
08/03/2019 10:30:00,1107.73760891718,,0,1
08/03/2019 10:45:00,1101.4180763181,,0,1
08/03/2019 11:00:00,1107.73760891718,,0,1
08/03/2019 11:15:00,1120.41577040408,,0,1
08/03/2019 11:30:00,1107.73760891718,,0,1
08/03/2019 11:45:00,1152.33827923311,,0,1
08/03/2019 12:00:00,1184.58320818248,,0,1
08/03/2019 12:15:00,1210.60963476927,,0,1
08/03/2019 12:30:00,1230.26309141707,,0,1
08/03/2019 12:45:00,1263.27188426284,,0,1
08/03/2019 13:00:00,1269.91142992465,,0,1
08/03/2019 13:15:00,1303.2970862272,,0,1
08/03/2019 13:30:00,1323.4781739151,,0,1
08/03/2019 13:45:00,1377.83914185833,,0,1
08/03/2019 14:00:00,1398.42745024094,,0,1
08/03/2019 14:15:00,1398.42745024094,,0,1
08/03/2019 14:30:00,1398.42745024094,,0,1
08/03/2019 14:45:00,1446.89378575646,,0,1
08/03/2019 15:00:00,1469.62184484952,,0,1
08/03/2019 15:15:00,1484.84479442704,,0,1
08/03/2019 15:30:00,1538.56930780671,,0,1
08/03/2019 15:45:00,1523.14917334423,,0,1
08/03/2019 16:00:00,1500.12428257817,,0,1
08/03/2019 16:15:00,1546.30037818404,,0,1
08/03/2019 16:30:00,1569.57736818018,,0,1
08/03/2019 16:45:00,1530.85223299717,,0,1
08/03/2019 17:00:00,1546.30037818404,,0,1
08/03/2019 17:15:00,1577.36422672982,,0,1
08/03/2019 17:30:00,1561.804427736,,0,1
08/03/2019 17:45:00,1561.804427736,,0,1
08/03/2019 18:00:00,1515.46014852743,,0,1
08/03/2019 18:15:00,1608.65046036246,,0,1
08/03/2019 18:30:00,1608.65046036246,,0,1
08/03/2019 18:45:00,1608.65046036246,,0,1
08/03/2019 19:00:00,1577.36422672982,,0,1
08/03/2019 19:15:00,1608.65046036246,,0,1
08/03/2019 19:30:00,1585.16498423918,,0,1
08/03/2019 19:45:00,1616.50662397457,,0,1
08/03/2019 20:00:00,1624.37659210303,,0,1
08/03/2019 20:15:00,1632.26034611172,,0,1
08/03/2019 20:30:00,1608.65046036246,,0,1
08/03/2019 20:45:00,1655.99413829499,,0,1
08/03/2019 21:00:00,1640.15786744725,,0,1
08/03/2019 21:15:00,1616.50662397457,,0,1
08/03/2019 21:30:00,1632.26034611172,,0,1
08/03/2019 21:45:00,1632.26034611172,,0,1
08/03/2019 22:00:00,1648.06913763829,,0,1
08/03/2019 22:15:00,1648.06913763829,,0,1
08/03/2019 22:30:00,1632.26034611172,,0,1
08/03/2019 22:45:00,1632.26034611172,,0,1
08/03/2019 23:00:00,1663.93285110837,,0,1
08/03/2019 23:15:00,1640.15786744725,,0,1
08/03/2019 23:30:00,1687.83108059904,,0,1
08/03/2019 23:45:00,1640.15786744725,,0,1
08/04/2019 00:00:00,1648.06913763829,,0,1
08/04/2019 00:15:00,1616.50662397457,,0,1
08/04/2019 00:30:00,1624.37659210303,,0,1
08/04/2019 00:45:00,1616.50662397457,,0,1
08/04/2019 01:00:00,1608.65046036246,,0,1
08/04/2019 01:15:00,1592.97962164905,,0,1
08/04/2019 01:30:00,1600.80811998615,,0,1
08/04/2019 01:45:00,1600.80811998615,,0,1
08/04/2019 02:00:00,1577.36422672982,,0,1
08/04/2019 02:15:00,1616.50662397457,,0,1
08/04/2019 02:30:00,1600.80811998615,,0,1
08/04/2019 02:45:00,1616.50662397457,,0,1
08/04/2019 03:00:00,1577.36422672982,,0,1
08/04/2019 03:15:00,1585.16498423918,,0,1
08/04/2019 03:30:00,1600.80811998615,,0,1
08/04/2019 03:45:00,1577.36422672982,,0,1
08/04/2019 04:00:00,1577.36422672982,,0,1
08/04/2019 04:15:00,1585.16498423918,,0,1
08/04/2019 04:30:00,1554.04542463032,,0,1
08/04/2019 04:45:00,1554.04542463032,,0,1
08/04/2019 05:00:00,1554.04542463032,,0,1
08/04/2019 05:15:00,1523.14917334423,,0,1
08/04/2019 05:30:00,1523.14917334423,,0,1
08/04/2019 05:45:00,1515.46014852743,,0,1
08/04/2019 06:00:00,1507.78517831771,,0,1
08/04/2019 06:15:00,1523.14917334423,,0,1
08/04/2019 06:30:00,1538.56930780671,,0,1
08/04/2019 06:45:00,1492.47748126475,,0,1
08/04/2019 07:00:00,1507.78517831771,,0,1
08/04/2019 07:15:00,1492.47748126475,,0,1
08/04/2019 07:30:00,1446.89378575646,,0,1
08/04/2019 07:45:00,1469.62184484952,,0,1
08/04/2019 08:00:00,1469.62184484952,,0,1
08/04/2019 08:15:00,1454.45559614299,,0,1
08/04/2019 08:30:00,1454.45559614299,,0,1
08/04/2019 08:45:00,1439.93357674922,,0,1
08/04/2019 09:00:00,1432.98548935105,,0,1
08/04/2019 09:15:00,1454.45559614299,,0,1
08/04/2019 09:30:00,1432.98548935105,,0,1
08/04/2019 09:45:00,1446.89378575646,,0,1
08/04/2019 10:00:00,1426.04953988164,,0,1
08/04/2019 10:15:00,1446.89378575646,,0,1
08/04/2019 10:30:00,1426.04953988164,,0,1
08/04/2019 10:45:00,1384.6896626997,,0,1
08/04/2019 11:00:00,1330.23004531927,,0,1
08/04/2019 11:15:00,1371.00089216677,,0,1
08/04/2019 11:30:00,1371.00089216677,,0,1
08/04/2019 11:45:00,1364.17493061915,,0,1
08/04/2019 12:00:00,1377.83914185833,,0,1
08/04/2019 12:15:00,1391.55243777397,,0,1
08/04/2019 12:30:00,1398.42745024094,,0,1
08/04/2019 12:45:00,1469.62184484952,,0,1
08/04/2019 13:00:00,1492.47748126475,,0,1
08/04/2019 13:15:00,1515.46014852743,,0,1
08/04/2019 13:30:00,1507.78517831771,,0,1
08/04/2019 13:45:00,1538.56930780671,,0,1
08/04/2019 14:00:00,1640.15786744725,,0,1
08/04/2019 14:15:00,1648.06913763829,,0,1
08/04/2019 14:30:00,1703.83146229601,,0,1
08/04/2019 14:45:00,1624.37659210303,,0,1
08/04/2019 15:00:00,1695.8244605456,,0,1
08/04/2019 15:15:00,1727.93402039156,,0,1
08/04/2019 15:30:00,1711.85206801406,,0,1
08/04/2019 15:45:00,1679.85134036991,,0,1
08/04/2019 16:00:00,1727.93402039156,,0,1
08/04/2019 16:15:00,1760.26039641903,,0,1
08/04/2019 16:30:00,1744.07017651393,,0,1
08/04/2019 16:45:00,1776.50454132942,,0,1
08/04/2019 17:00:00,1800.97156737418,,0,1
08/04/2019 17:15:00,1776.50454132942,,0,1
08/04/2019 17:30:00,1776.50454132942,,0,1
08/04/2019 17:45:00,1792.80247363552,,0,1
08/04/2019 18:00:00,1760.26039641903,,0,1
08/04/2019 18:15:00,1752.15853719479,,0,1
08/04/2019 18:30:00,1703.83146229601,,0,1
08/04/2019 18:45:00,1768.37573687633,,0,1
08/04/2019 19:00:00,1784.64679261345,,0,1
08/04/2019 19:15:00,1735.99533176024,,0,1
08/04/2019 19:30:00,1744.07017651393,,0,1
08/04/2019 19:45:00,1768.37573687633,,0,1
08/04/2019 20:00:00,1760.26039641903,,0,1
08/04/2019 20:15:00,1768.37573687633,,0,1
08/04/2019 20:30:00,1768.37573687633,,0,1
08/04/2019 20:45:00,1752.15853719479,,0,1
08/04/2019 21:00:00,1744.07017651393,,0,1
08/04/2019 21:15:00,1711.85206801406,,0,1
08/04/2019 21:30:00,1744.07017651393,,0,1
08/04/2019 21:45:00,1727.93402039156,,0,1
08/04/2019 22:00:00,1719.88625994032,,0,1
08/04/2019 22:15:00,1695.8244605456,,0,1
08/04/2019 22:30:00,1679.85134036991,,0,1
08/04/2019 22:45:00,1703.83146229601,,0,1
08/04/2019 23:00:00,1695.8244605456,,0,1
08/04/2019 23:15:00,1679.85134036991,,0,1
08/04/2019 23:30:00,1687.83108059904,,0,1
08/04/2019 23:45:00,1679.85134036991,,0,1
08/05/2019 00:00:00,1616.50662397457,,0,1
08/05/2019 00:15:00,1655.99413829499,,0,1
08/05/2019 00:30:00,1655.99413829499,,0,1
08/05/2019 00:45:00,1632.26034611172,,0,1
08/05/2019 01:00:00,1632.26034611172,,0,1
08/05/2019 01:15:00,1592.97962164905,,0,1
08/05/2019 01:30:00,1608.65046036246,,0,1
08/05/2019 01:45:00,1600.80811998615,,0,1
08/05/2019 02:00:00,1538.56930780671,,0,1
08/05/2019 02:15:00,1569.57736818018,,0,1
08/05/2019 02:30:00,1546.30037818404,,0,1
08/05/2019 02:45:00,1530.85223299717,,0,1
08/05/2019 03:00:00,1515.46014852743,,0,1
08/05/2019 03:15:00,1500.12428257817,,0,1
08/05/2019 03:30:00,1469.62184484952,,0,1
08/05/2019 03:45:00,1462.03162268367,,0,1
08/05/2019 04:00:00,1477.22624220894,,0,1
08/05/2019 04:15:00,1454.45559614299,,0,1
08/05/2019 04:30:00,1446.89378575646,,0,1
